hour_index,generation_kw,load_kw,generation_kwh,load_kwh,grid_import,grid_export,curtailed_kwh,unmet_load_kwh,soc,cloud,inverter_failed_frac,season,strategy,time_step_min
166,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.892596738427767,0.47093907208499386,0.0,Spring,CHARGE_PRIORITY,60
167,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.3655504617330374,0.47093907208499386,0.0,Spring,CHARGE_PRIORITY,60
168,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.8385041850383075,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
169,0.7945485278396455,0.5,0.7945485278396455,0.5,0.0,0.0,0.0,0.0,2.0652328261956727,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
170,1.5349498865605447,0.5,1.5349498865605447,0.5,0.0,0.0,0.0,0.0,2.994367870225463,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
171,2.1707469471369665,0.5,2.1707469471369665,0.5,0.0,0.0,0.0,0.0,4.526672966573715,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
172,2.658611190594948,0.5,2.658611190594948,0.5,0.0,0.0,0.0,0.0,6.521806722406604,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
173,2.965295474976611,0.5,2.965295474976611,0.5,0.0,0.0,0.0,0.0,8.80788673660695,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
174,3.0698997731210897,0.5,3.0698997731210897,0.5,0.0,0.0,0.0,0.0,11.19320310136126,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
175,2.965295474976612,0.5,2.965295474976612,0.5,0.0,0.03371804193961525,0.0,0.0,13.5,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
176,2.6586111905949488,0.5,2.6586111905949488,0.5,0.0,2.1586111905949488,0.0,0.0,13.5,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
177,2.1707469471369665,0.5,2.1707469471369665,0.5,0.0,1.6707469471369665,0.0,0.0,13.5,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
178,1.534949886560546,0.5,1.534949886560546,0.5,0.0,1.034949886560546,0.0,0.0,13.5,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
179,0.7945485278396464,0.5,0.7945485278396464,0.5,0.0,0.29454852783964636,0.0,0.0,13.5,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
180,3.7595429308559284e-16,0.5,3.7595429308559284e-16,0.5,0.0,0.0,0.0,0.0,12.97295372330527,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
181,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,12.44590744661054,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
182,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,11.918861169915811,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
183,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,11.391814893221081,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
184,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10.864768616526352,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
185,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10.337722339831622,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
186,0.0,2.7083428626906905,0.0,2.7083428626906905,0.0,0.0,0.0,0.0,7.482878296243873,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
187,0.0,1.6505816245734721,0.0,1.6505816245734721,0.0,0.0,0.0,0.0,5.7430124970195,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
188,0.0,1.6840468184844528,0.0,1.6840468184844528,0.0,0.0,0.0,0.0,3.9678712860958267,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
189,0.0,1.59214489866284,0.0,1.59214489866284,0.0,0.0,0.0,0.0,2.2896032044983112,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
190,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.7625569278035813,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
191,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.2355106511088514,0.386020045375782,0.0,Spring,CHARGE_PRIORITY,60
192,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.7084643744141215,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
193,0.36678538603843164,0.5,0.36678538603843164,0.5,0.0,0.0,0.0,0.0,0.5293812674230618,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
194,0.7085749541598539,0.5,0.7085749541598539,0.5,0.0,0.0,0.0,0.0,0.6745482151566937,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
195,1.0020763101307597,0.5,1.0020763101307597,0.5,0.0,0.0,0.0,0.0,1.0981549972551023,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
196,1.2272878215756553,0.5,1.2272878215756553,0.5,0.0,0.0,0.0,0.0,1.7354161787899958,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
197,1.368861696169191,0.5,1.368861696169191,0.5,0.0,0.0,0.0,0.0,2.5069861305920744,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
198,1.417149908319708,0.5,1.417149908319708,0.5,0.0,0.0,0.0,0.0,3.3243663027540684,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
199,1.3688616961691915,0.5,1.3688616961691915,0.5,0.0,0.0,0.0,0.0,4.095936254556148,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
200,1.2272878215756555,0.5,1.2272878215756555,0.5,0.0,0.0,0.0,0.0,4.733197436091041,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
201,1.0020763101307597,0.5,1.0020763101307597,0.5,0.0,0.0,0.0,0.0,5.15680421818945,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
202,0.7085749541598546,0.5,0.7085749541598546,0.5,0.0,0.0,0.0,0.0,5.301971165923082,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
203,0.366785386038432,0.5,0.366785386038432,0.5,0.0,0.0,0.0,0.0,5.122888058932023,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
204,1.7355080991356957e-16,0.5,1.7355080991356957e-16,0.5,0.0,0.0,0.0,0.0,4.595841782237294,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
205,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4.068795505542564,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
206,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5417492288478343,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
207,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.0147029521531046,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
208,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.487656675458375,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
209,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.960610398763645,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
210,0.0,2.716171048329349,0.0,2.716171048329349,0.8561727090381215,0.0,0.0,0.0,0.0,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
211,0.0,2.5530934203429037,0.0,2.5530934203429037,2.5530934203429037,0.0,0.0,0.0,0.0,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
212,0.0,1.6845046523625862,0.0,1.6845046523625862,1.6845046523625862,0.0,0.0,0.0,0.0,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
213,0.0,1.1986189702351198,0.0,1.1986189702351198,1.1986189702351198,0.0,0.0,0.0,0.0,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
214,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
215,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7165700183360584,0.0,Spring,CHARGE_PRIORITY,60
216,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
217,0.19950284405510374,0.5,0.19950284405510374,0.5,0.3204474403504066,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
218,0.38540989898189043,0.5,0.38540989898189043,0.5,0.15313109091629867,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
219,0.545051906213034,0.5,0.545051906213034,0.5,0.009453284408269425,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
220,0.6675495267766227,0.5,0.6675495267766227,0.5,0.0,0.0,0.0,0.0,0.10624680997977631,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
221,0.7445547502681377,0.5,0.7445547502681377,0.5,0.0,0.0,0.0,0.0,0.2855471893485999,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
222,0.770819797963781,0.5,0.770819797963781,0.5,0.0,0.0,0.0,0.0,0.4897647807887804,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
223,0.7445547502681378,0.5,0.7445547502681378,0.5,0.0,0.0,0.0,0.0,0.6690651601576041,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
224,0.6675495267766229,0.5,0.6675495267766229,0.5,0.0,0.0,0.0,0.0,0.7753119701373805,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
225,0.545051906213034,0.5,0.545051906213034,0.5,0.0,0.0,0.0,0.0,0.7653473334375509,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
226,0.38540989898189076,0.5,0.38540989898189076,0.5,0.0,0.0,0.0,0.0,0.6039329908102764,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
227,0.19950284405510396,0.5,0.19950284405510396,0.5,0.0,0.0,0.0,0.0,0.2661517301841998,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
228,9.439819982957538e-17,0.5,9.439819982957538e-17,0.5,0.24750629882700276,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
229,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
230,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
231,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
232,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
233,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
234,0.0,3.1891777654294744,0.0,3.1891777654294744,3.1891777654294744,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
235,0.0,0.6210440382112893,0.0,0.6210440382112893,0.6210440382112893,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
236,0.0,3.1544159712686115,0.0,3.1544159712686115,3.1544159712686115,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
237,0.0,2.4358963901647614,0.0,2.4358963901647614,2.4358963901647614,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
238,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
239,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8458360404072438,0.0,Spring,CHARGE_PRIORITY,60
240,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
241,0.3309436304120611,0.5,0.3309436304120611,0.5,0.202150732629145,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
242,0.6393339993217483,0.5,0.6393339993217483,0.5,0.0,0.0,0.0,0.0,0.07947921033765115,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
243,0.9041548127270478,0.5,0.9041548127270478,0.5,0.0,0.0,0.0,0.0,0.41018950332906157,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
244,1.1073589698314743,0.5,1.1073589698314743,0.5,0.0,0.0,0.0,0.0,0.9336761862598741,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
245,1.2350984431391085,0.5,1.2350984431391085,0.5,0.0,0.0,0.0,0.0,1.5783471740194084,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
246,1.2786679986434968,0.5,1.2786679986434968,0.5,0.0,0.0,0.0,0.0,2.264351871389441,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
247,1.235098443139109,0.5,1.235098443139109,0.5,0.0,0.0,0.0,0.0,2.909022859148976,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
248,1.1073589698314745,0.5,1.1073589698314745,0.5,0.0,0.0,0.0,0.0,3.4325095420797886,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
249,0.9041548127270478,0.5,0.9041548127270478,0.5,0.0,0.0,0.0,0.0,3.763219835071199,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
250,0.6393339993217488,0.5,0.6393339993217488,0.5,0.0,0.0,0.0,0.0,3.8426990454088514,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
251,0.3309436304120615,0.5,0.3309436304120615,0.5,0.0,0.0,0.0,0.0,3.6296134634822463,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
252,1.5659166717109107e-16,0.5,1.5659166717109107e-16,0.5,0.0,0.0,0.0,0.0,3.1025671867875166,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
253,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.575520910092787,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
254,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0484746333980572,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
255,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.5214283567033273,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
256,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.9943820800085974,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
257,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.4673358033138675,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
258,0.0,1.454676811058337,0.0,1.454676811058337,1.011323139873451,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
259,0.0,2.7912776307519356,0.0,2.7912776307519356,2.7912776307519356,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
260,0.0,1.754289830820554,0.0,1.754289830820554,1.754289830820554,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
261,0.0,1.723749724152326,0.0,1.723749724152326,1.723749724152326,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
262,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
263,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7442664002713006,0.0,Spring,CHARGE_PRIORITY,60
264,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
265,0.9730411806275346,0.5,0.9730411806275346,0.5,0.0,0.0,0.0,0.0,0.3960616396819653,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
266,1.8797712128218838,0.5,1.8797712128218838,0.5,0.0,0.0,0.0,0.0,1.6523229167475144,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
267,2.6583979433312304,0.5,2.6583979433312304,0.5,0.0,0.0,0.0,0.0,3.647254368462959,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
268,3.255859247212872,0.5,3.255859247212872,0.5,0.0,0.0,0.0,0.0,6.2089873804024,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
269,3.631439123958764,0.5,3.631439123958764,0.5,0.0,0.0,0.0,0.0,9.127026748494538,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
270,3.759542425643768,0.5,3.759542425643768,0.5,0.0,0.0,0.0,0.0,12.166595579320367,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
271,3.631439123958765,0.5,3.631439123958765,0.5,0.0,1.725907453463777,0.0,0.0,13.5,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
272,3.2558592472128725,0.5,3.2558592472128725,0.5,0.0,2.7558592472128725,0.0,0.0,13.5,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
273,2.6583979433312304,0.5,2.6583979433312304,0.5,0.0,2.1583979433312304,0.0,0.0,13.5,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
274,1.8797712128218855,0.5,1.8797712128218855,0.5,0.0,1.3797712128218855,0.0,0.0,13.5,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
275,0.9730411806275356,0.5,0.9730411806275356,0.5,0.0,0.47304118062753564,0.0,0.0,13.5,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
276,4.604111597823317e-16,0.5,4.604111597823317e-16,0.5,0.0,0.0,0.0,0.0,12.97295372330527,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
277,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,12.44590744661054,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
278,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,11.918861169915811,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
279,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,11.391814893221081,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
280,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10.864768616526352,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
281,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,10.337722339831622,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
282,0.0,0.9940526260385312,0.0,0.9940526260385312,0.0,0.0,0.0,0.0,9.28989886904717,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
283,0.0,2.1485833444920814,0.0,2.1485833444920814,0.0,0.0,0.0,0.0,7.0250931652814455,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
284,0.0,1.0402504572564688,0.0,1.0402504572564688,0.0,0.0,0.0,0.0,5.928572904627421,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
285,0.0,3.2549108513318825,0.0,3.2549108513318825,0.0,0.0,0.0,0.0,2.4975956142919364,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
286,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.9705493375972065,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
287,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.4435030609024766,0.24809151487124637,0.0,Spring,CHARGE_PRIORITY,60
288,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.9164567842077467,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
289,0.36095533798352997,0.5,0.36095533798352997,0.5,0.0,0.0,0.0,0.0,0.73184280800017,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
290,0.697312166190382,0.5,0.697312166190382,0.5,0.0,0.0,0.0,0.0,0.8663249368976798,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
291,0.9861483226342002,0.5,0.9861483226342002,0.5,0.0,0.0,0.0,0.0,1.274821103286545,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
292,1.2077801005776545,0.5,1.2077801005776545,0.5,0.0,0.0,0.0,0.0,1.8935756357276057,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
293,1.3471036606177298,0.5,1.3471036606177298,0.5,0.0,0.0,0.0,0.0,2.644504102603624,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
294,1.3946243323807646,0.5,1.3946243323807646,0.5,0.0,0.0,0.0,0.0,3.440514637093374,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
295,1.34710366061773,0.5,1.34710366061773,0.5,0.0,0.0,0.0,0.0,4.191443103969393,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
296,1.2077801005776547,0.5,1.2077801005776547,0.5,0.0,0.0,0.0,0.0,4.810197636410454,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
297,0.9861483226342002,0.5,0.9861483226342002,0.5,0.0,0.0,0.0,0.0,5.2186938027993195,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
298,0.6973121661903827,0.5,0.6973121661903827,0.5,0.0,0.0,0.0,0.0,5.35317593169683,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
299,0.3609553379835303,0.5,0.3609553379835303,0.5,0.0,0.0,0.0,0.0,5.1685619554892535,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
300,1.7079222246631177e-16,0.5,1.7079222246631177e-16,0.5,0.0,0.0,0.0,0.0,4.641515678794524,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
301,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4.114469402099794,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
302,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.5874231254050644,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
303,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.0603768487103347,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
304,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.533330572015605,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
305,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0062842953208753,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
306,0.0,0.6438606648750965,0.0,0.6438606648750965,0.0,0.0,0.0,0.0,1.3275955630556495,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
307,0.0,2.1098011941349246,0.0,2.1098011941349246,0.8503334568980623,0.0,0.0,0.0,0.0,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
308,0.0,2.7670833051875436,0.0,2.7670833051875436,2.7670833051875436,0.0,0.0,0.0,0.0,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
309,0.0,1.3796550545079223,0.0,1.3796550545079223,1.3796550545079223,0.0,0.0,0.0,0.0,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
310,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
311,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.7210751335238471,0.0,Spring,CHARGE_PRIORITY,60
312,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
313,0.21282280459270322,0.5,0.21282280459270322,0.5,0.3084594758665671,0.0,0.0,0.0,-2.7755575615628914e-17,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
314,0.41114208675872754,0.5,0.41114208675872754,0.5,0.12997212191714524,0.0,0.0,0.0,5.551115123125783e-17,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
315,0.5814427151565683,0.5,0.5814427151565683,0.5,0.0,0.0,0.0,0.0,0.02455871594744874,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
316,0.7121189833960074,0.5,0.7121189833960074,0.5,0.0,0.0,0.0,0.0,0.17308782502522224,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
317,0.7942655197492714,0.5,0.7942655197492714,0.5,0.0,0.0,0.0,0.0,0.39954798113403656,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
318,0.8222841735174552,0.5,0.8222841735174552,0.5,0.0,0.0,0.0,0.0,0.6525889661065871,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
319,0.7942655197492715,0.5,0.7942655197492715,0.5,0.0,0.0,0.0,0.0,0.8790491222154015,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
320,0.7121189833960077,0.5,0.7121189833960077,0.5,0.0,0.0,0.0,0.0,1.0275782312931752,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
321,0.5814427151565683,0.5,0.5814427151565683,0.5,0.0,0.0,0.0,0.0,1.052136947240624,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
322,0.4111420867587279,0.5,0.4111420867587279,0.5,0.0,0.0,0.0,0.0,0.9151343013795343,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
323,0.21282280459270345,0.5,0.21282280459270345,0.5,0.0,0.0,0.0,0.0,0.5899894648461703,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
324,1.0070076810876783e-16,0.5,1.0070076810876783e-16,0.5,0.0,0.0,0.0,0.0,0.06294318815144051,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
325,0.0,0.5,0.0,0.5,0.4402868486746774,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
326,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
327,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
328,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
329,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
330,0.0,0.9888610558454326,0.0,0.9888610558454326,0.9888610558454326,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
331,0.0,0.8216881850725195,0.0,0.8216881850725195,0.8216881850725195,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
332,0.0,0.6363771345466069,0.0,0.6363771345466069,0.6363771345466069,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
333,0.0,1.1977877947887419,0.0,1.1977877947887419,1.1977877947887419,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
334,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
335,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.835543165296509,0.0,Spring,CHARGE_PRIORITY,60
336,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.764344646575243,0.0,Spring,CHARGE_PRIORITY,60
337,0.3049604677334632,0.5,0.3049604677334632,0.5,0.22553557903988314,0.0,0.0,0.0,0.0,0.764344646575243,0.0,Spring,CHARGE_PRIORITY,60
338,0.5891383835618923,0.5,0.5891383835618923,0.5,0.0,0.0,0.0,0.0,0.03185946803091466,0.764344646575243,0.0,Spring,CHARGE_PRIORITY,60
